"Type","Start","End","Duration","Start Condition","Start Location","End Condition","Notes"
"Solids","2021-11-25 17:15",,,"Yogurt","Solids","LOVED",
"Feed","2021-11-25 16:36","2021-11-25 16:42","00:05","Null r","Breast","00:05L",
"Sleep","2021-11-25 15:34","2021-11-25 16:18","00:44",,,,
"Feed","2021-11-25 15:25","2021-11-25 15:41","00:16","00:16R","Breast","Null l",
"Feed","2021-11-25 14:10","2021-11-25 14:19","00:08","00:00R","Breast","00:07L",
"Sleep","2021-11-25 13:10","2021-11-25 13:50","00:40",,,,
"Feed","2021-11-25 11:22","2021-11-25 11:34","00:11","00:06R","Breast","00:04L",
"Sleep","2021-11-25 09:30","2021-11-25 11:01","01:31",,"On own in bed",,
"Feed","2021-11-25 09:23","2021-11-25 09:34","00:10","Null r","Breast","00:10L",
"Feed","2021-11-25 07:37","2021-11-25 07:43","00:06","00:06R","Breast","Null l",
"Sleep","2021-11-25 05:09","2021-11-25 07:30","02:20",,,,
"Feed","2021-11-25 04:55","2021-11-25 05:08","00:13","Null r","Breast","00:13L",
"Sleep","2021-11-24 23:53","2021-11-25 04:53","05:00",,,,
"Feed","2021-11-24 23:24","2021-11-24 23:53","00:29","00:29R","Breast","Null l",
"Sleep","2021-11-24 19:45","2021-11-24 23:21","03:36",,,,
"Feed","2021-11-24 18:35","2021-11-24 19:06","00:30","00:12R","Breast","00:18L",
"Solids","2021-11-24 17:51",,,"Yogurt","Solids","LOVED",
"Feed","2021-11-24 16:31","2021-11-24 16:48","00:17","00:15R","Breast","00:01L",
"Sleep","2021-11-24 15:30","2021-11-24 16:15","00:45",,,,
"Feed","2021-11-24 14:11","2021-11-24 14:31","00:19","00:08R","Breast","00:10L",
"Feed","2021-11-24 13:20","2021-11-24 13:30","00:10","00:10R","Breast","Null l",
"Sleep","2021-11-24 11:15","2021-11-24 12:30","01:15",,,,
"Feed","2021-11-24 09:30","2021-11-24 09:39","00:08","00:01R","Breast","00:06L",
"Sleep","2021-11-24 08:40","2021-11-24 09:23","00:43",,,,
"Feed","2021-11-24 06:41","2021-11-24 07:03","00:22","00:14R","Breast","00:07L",
"Sleep","2021-11-24 04:51","2021-11-24 06:41","01:50",,,,
"Feed","2021-11-24 04:35","2021-11-24 04:48","00:13","Null r","Breast","00:13L",
"Sleep","2021-11-24 01:03","2021-11-24 04:34","03:30",,,,
"Feed","2021-11-24 00:34","2021-11-24 01:03","00:29","00:29R","Breast","Null l",
"Sleep","2021-11-23 19:45","2021-11-24 00:31","04:46",,,,
"Feed","2021-11-23 18:23","2021-11-23 18:52","00:29","00:16R","Breast","00:13L",
"Feed","2021-11-23 15:42","2021-11-23 16:02","00:19","00:19R","Breast","Null l",
"Sleep","2021-11-23 14:45","2021-11-23 15:25","00:40",,,,
"Feed","2021-11-23 13:33","2021-11-23 13:47","00:14","00:03R","Breast","00:10L",
"Sleep","2021-11-23 12:15","2021-11-23 12:45","00:30",,,,
"Feed","2021-11-23 10:45","2021-11-23 10:57","00:11","00:10R","Breast","00:01L",
"Sleep","2021-11-23 09:40","2021-11-23 10:20","00:40",,,,
"Feed","2021-11-23 07:52","2021-11-23 08:04","00:11","00:02R","Breast","00:09L",
"Sleep","2021-11-23 04:23","2021-11-23 07:29","03:06",,,,
"Feed","2021-11-23 03:42","2021-11-23 04:13","00:31","00:25R","Breast","00:05L",
"Sleep","2021-11-22 19:45","2021-11-23 03:38","07:53",,,,
"Feed","2021-11-22 18:26","2021-11-22 18:56","00:30","00:13R","Breast","00:16L",
"Solids","2021-11-22 17:30",,,"Avocado","Solids",,
"Feed","2021-11-22 17:25","2021-11-22 17:28","00:03","Null r","Breast","00:03L",
"Sleep","2021-11-22 16:15","2021-11-22 16:30","00:15",,,,
"Feed","2021-11-22 14:04","2021-11-22 14:38","00:33","00:15R","Breast","00:18L",
"Sleep","2021-11-22 13:25","2021-11-22 14:00","00:35",,,,
"Feed","2021-11-22 11:46","2021-11-22 12:00","00:14","00:09R","Breast","00:05L",
"Sleep","2021-11-22 10:45","2021-11-22 11:15","00:30",,,,
"Feed","2021-11-22 09:49","2021-11-22 09:55","00:05","00:01R","Breast","00:03L",
"Sleep","2021-11-22 08:15","2021-11-22 09:15","01:00",,"On own in bed",,
"Feed","2021-11-22 08:10","2021-11-22 08:18","00:07","00:07R","Breast","Null l",
"Feed","2021-11-22 06:25","2021-11-22 06:35","00:10","Null r","Breast","00:10L",
"Sleep","2021-11-22 04:53","2021-11-22 06:22","01:29",,,,
"Feed","2021-11-22 04:31","2021-11-22 04:49","00:17","00:17R","Breast","Null l",
"Sleep","2021-11-22 00:17","2021-11-22 04:29","04:12",,,,
"Feed","2021-11-21 23:46","2021-11-22 00:15","00:29","00:29R","Breast","Null l",
"Sleep","2021-11-21 19:50","2021-11-21 23:43","03:53",,,,
"Feed","2021-11-21 18:29","2021-11-21 18:57","00:27","00:11R","Breast","00:16L",
"Solids","2021-11-21 17:12",,,"Oatmeal","Solids",,
"Feed","2021-11-21 16:38","2021-11-21 16:50","00:12","00:07R","Breast","00:04L",
"Sleep","2021-11-21 15:48","2021-11-21 16:20","00:32",,,,
"Feed","2021-11-21 12:45","2021-11-21 13:03","00:18","00:09R","Breast","00:09L",
"Sleep","2021-11-21 12:14","2021-11-21 13:28","01:14",,,,
"Feed","2021-11-21 12:07","2021-11-21 12:15","00:08","00:08R","Breast","Null l",
"Feed","2021-11-21 10:47","2021-11-21 10:53","00:06","00:03R","Breast","00:03L",
"Sleep","2021-11-21 09:43","2021-11-21 10:14","00:31",,,,
"Feed","2021-11-21 09:37","2021-11-21 09:43","00:06","Null r","Breast","00:06L",
"Feed","2021-11-21 07:45","2021-11-21 08:00","00:14","00:14R","Breast","Null l",
"Sleep","2021-11-21 04:34","2021-11-21 07:40","03:05",,,,
"Feed","2021-11-21 04:00","2021-11-21 04:30","00:29","00:16R","Breast","00:12L",
"Sleep","2021-11-20 20:04","2021-11-21 03:57","07:53",,,,
"Feed","2021-11-20 19:01","2021-11-20 19:17","00:16","Null r","Breast","00:16L",
"Feed","2021-11-20 18:19","2021-11-20 18:38","00:19","00:02R","Breast","00:16L",
"Feed","2021-11-20 16:33","2021-11-20 16:41","00:07","00:06R","Breast","00:01L",
"Sleep","2021-11-20 15:35","2021-11-20 16:05","00:30",,"Stroller",,
"Feed","2021-11-20 14:06","2021-11-20 14:13","00:07","00:01R","Breast","00:05L",
"Feed","2021-11-20 12:11","2021-11-20 12:24","00:13","00:13R","Breast","Null l",
"Sleep","2021-11-20 11:15","2021-11-20 13:12","01:57",,,,
"Feed","2021-11-20 11:09","2021-11-20 11:18","00:08","00:08R","Breast","Null l",
"Solids","2021-11-20 10:23",,,"Oatmeal","Solids",,
"Feed","2021-11-20 09:19","2021-11-20 09:28","00:08","Null r","Breast","00:08L",
"Sleep","2021-11-20 08:31","2021-11-20 09:15","00:43",,,,
"Feed","2021-11-20 08:23","2021-11-20 08:31","00:07","Null r","Breast","00:07L",
"Sleep","2021-11-20 06:25","2021-11-20 06:34","00:08",,,,
"Feed","2021-11-20 06:08","2021-11-20 06:25","00:17","00:17R","Breast","Null l",
"Sleep","2021-11-20 04:27","2021-11-20 06:07","01:39",,,,
"Feed","2021-11-20 04:14","2021-11-20 04:27","00:13","Null r","Breast","00:13L",
"Sleep","2021-11-20 02:24","2021-11-20 04:13","01:48",,,,
"Feed","2021-11-20 01:50","2021-11-20 02:16","00:26","00:08R","Breast","00:17L",
"Sleep","2021-11-19 19:57","2021-11-20 01:47","05:50",,,,
"Feed","2021-11-19 18:24","2021-11-19 18:53","00:29","00:09R","Breast","00:19L",
"Solids","2021-11-19 17:23",,,"Sweet potato","Solids",,
"Feed","2021-11-19 16:47","2021-11-19 16:55","00:08","00:02R","Breast","00:06L",
"Sleep","2021-11-19 14:52","2021-11-19 15:20","00:27",,"Stroller",,
"Feed","2021-11-19 14:24","2021-11-19 14:29","00:05","Null r","Breast","00:05L",
"Feed","2021-11-19 12:37","2021-11-19 12:44","00:06","00:06R","Breast","Null l",
"Sleep","2021-11-19 11:52","2021-11-19 12:37","00:44",,,,
"Feed","2021-11-19 11:45","2021-11-19 11:54","00:09","00:09R","Breast","Null l",
"Feed","2021-11-19 10:56","2021-11-19 11:00","00:04","00:04R","Breast","Null l",
"Sleep","2021-11-19 08:31","2021-11-19 09:56","01:24",,,,
"Feed","2021-11-19 08:27","2021-11-19 08:32","00:05","Null r","Breast","00:05L",
"Sleep","2021-11-19 06:36","2021-11-19 06:42","00:06",,,,
"Feed","2021-11-19 06:13","2021-11-19 06:36","00:23","00:23R","Breast","Null l",
"Sleep","2021-11-19 04:37","2021-11-19 06:10","01:33",,,,
"Feed","2021-11-19 04:24","2021-11-19 04:37","00:13","Null r","Breast","00:13L",
"Sleep","2021-11-19 00:55","2021-11-19 04:20","03:25",,,,
"Feed","2021-11-19 00:28","2021-11-19 00:55","00:27","00:26R","Breast","00:00L",
"Sleep","2021-11-18 20:15","2021-11-19 00:26","04:11",,,,
"Feed","2021-11-18 19:20","2021-11-18 19:48","00:27","00:11R","Breast","00:15L",
"Feed","2021-11-18 18:49","2021-11-18 18:55","00:05","00:05R","Breast","Null l",
"Feed","2021-11-18 17:50","2021-11-18 18:02","00:11","00:11R","Breast","Null l",
"Solids","2021-11-18 17:26",,,"Avocado, sweet potato","Solids",,
"Feed","2021-11-18 16:35","2021-11-18 16:40","00:04","00:04R","Breast","Null l",
"Sleep","2021-11-18 15:20","2021-11-18 15:50","00:30",,,,
"Feed","2021-11-18 14:02","2021-11-18 14:07","00:04","Null r","Breast","00:04L",
"Sleep","2021-11-18 12:00","2021-11-18 13:30","01:30",,,,
"Feed","2021-11-18 11:17","2021-11-18 11:26","00:09","00:07R","Breast","00:02L",
"Sleep","2021-11-18 09:35","2021-11-18 10:05","00:30",,,,
"Feed","2021-11-18 09:32","2021-11-18 09:42","00:10","00:10R","Breast","Null l",
"Feed","2021-11-18 07:18","2021-11-18 07:35","00:16","Null r","Breast","00:16L",
"Sleep","2021-11-18 04:28","2021-11-18 07:17","02:49",,,,
"Feed","2021-11-18 04:13","2021-11-18 04:28","00:14","Null r","Breast","00:14L",
"Sleep","2021-11-18 00:26","2021-11-18 04:09","03:43",,,,
"Feed","2021-11-17 23:52","2021-11-18 00:28","00:35","00:35R","Breast","Null l",
"Sleep","2021-11-17 20:00","2021-11-17 23:51","03:51",,,,
"Feed","2021-11-17 19:01","2021-11-17 19:33","00:31","00:15R","Breast","00:16L",
"Solids","2021-11-17 17:26",,,"Avocado, sweet potato","Solids",,
"Feed","2021-11-17 16:16","2021-11-17 16:27","00:11","Null r","Breast","00:11L",
"Sleep","2021-11-17 15:45","2021-11-17 16:16","00:31",,,,
"Feed","2021-11-17 15:40","2021-11-17 15:56","00:15","00:15R","Breast","Null l",
"Feed","2021-11-17 14:37","2021-11-17 14:41","00:04","Null r","Breast","00:04L",
"Feed","2021-11-17 13:50","2021-11-17 13:57","00:06","00:06R","Breast","Null l",
"Sleep","2021-11-17 13:00","2021-11-17 13:30","00:30",,,,
"Feed","2021-11-17 11:41","2021-11-17 11:50","00:08","Null r","Breast","00:08L",
"Feed","2021-11-17 11:20",,,"Breast Milk","Bottle","2oz",
"Sleep","2021-11-17 09:45","2021-11-17 10:50","01:05",,,,
"Feed","2021-11-17 08:32","2021-11-17 08:44","00:11","00:11R","Breast","Null l",
"Sleep","2021-11-17 05:54","2021-11-17 07:15","01:20",,,,
"Feed","2021-11-17 05:32","2021-11-17 05:54","00:22","Null r","Breast","00:22L",
"Sleep","2021-11-17 03:26","2021-11-17 05:29","02:02",,,,
"Feed","2021-11-17 03:11","2021-11-17 03:26","00:14","00:08R","Breast","00:05L",
"Sleep","2021-11-17 00:31","2021-11-17 03:08","02:37",,,,
"Feed","2021-11-17 00:00","2021-11-17 00:31","00:30","00:30R","Breast","Null l",
"Sleep","2021-11-16 20:20","2021-11-16 23:57","03:37",,,,
"Feed","2021-11-16 19:17","2021-11-16 19:45","00:27","00:18R","Breast","00:09L",
"Solids","2021-11-16 17:45",,,"Avocado, sweet potato","Solids",,
"Feed","2021-11-16 17:05","2021-11-16 17:27","00:21","Null r","Breast","00:21L",
"Feed","2021-11-16 15:14","2021-11-16 15:28","00:13","00:13R","Breast","Null l",
"Sleep","2021-11-16 14:40","2021-11-16 15:10","00:30",,,,
"Feed","2021-11-16 13:30","2021-11-16 13:36","00:06","Null r","Breast","00:06L",
"Sleep","2021-11-16 11:45","2021-11-16 12:15","00:30",,,,
"Feed","2021-11-16 10:45","2021-11-16 10:53","00:08","00:08R","Breast","00:00L",
"Feed","2021-11-16 08:55","2021-11-16 09:05","00:10","Null r","Breast","00:10L",
"Feed","2021-11-16 08:24","2021-11-16 08:32","00:08","00:08R","Breast","Null l",
"Sleep","2021-11-16 07:41","2021-11-16 09:37","01:56",,,,
"Feed","2021-11-16 07:31","2021-11-16 07:41","00:09","00:09R","Breast","Null l",
"Feed","2021-11-16 05:49","2021-11-16 05:58","00:08","Null r","Breast","00:08L",
"Feed","2021-11-16 05:23","2021-11-16 05:33","00:09","00:09R","Breast","Null l",
"Sleep","2021-11-16 03:38","2021-11-16 05:18","01:40",,,,
"Feed","2021-11-16 03:21","2021-11-16 03:36","00:15","Null r","Breast","00:15L",
"Sleep","2021-11-16 00:56","2021-11-16 03:19","02:22",,,,
"Feed","2021-11-16 00:26","2021-11-16 00:56","00:30","00:30R","Breast","Null l",
"Sleep","2021-11-15 20:00","2021-11-16 00:19","04:19",,,,
"Feed","2021-11-15 18:24","2021-11-15 18:57","00:33","00:25R","Breast","00:07L",
"Solids","2021-11-15 17:30",,,"Avocado","Solids",,
"Feed","2021-11-15 16:08","2021-11-15 16:21","00:13","00:03R","Breast","00:09L",
"Sleep","2021-11-15 15:20","2021-11-15 15:48","00:28",,,,
"Feed","2021-11-15 13:12","2021-11-15 13:25","00:13","00:10R","Breast","00:02L",
"Sleep","2021-11-15 11:45","2021-11-15 12:45","01:00",,,,
"Feed","2021-11-15 11:00","2021-11-15 11:08","00:08","00:00R","Breast","00:07L",
"Feed","2021-11-15 09:48","2021-11-15 09:58","00:09","Null r","Breast","00:09L",
"Sleep","2021-11-15 08:15","2021-11-15 09:46","01:31",,,,
"Feed","2021-11-15 08:08","2021-11-15 08:16","00:07","00:07R","Breast","Null l",
"Feed","2021-11-15 06:01","2021-11-15 06:25","00:24","00:24R","Breast","Null l",
"Sleep","2021-11-15 04:30","2021-11-15 05:59","01:29",,,,
"Feed","2021-11-15 04:07","2021-11-15 04:30","00:22","Null r","Breast","00:22L",
"Sleep","2021-11-15 02:00","2021-11-15 04:05","02:05",,,,
"Feed","2021-11-15 01:41","2021-11-15 01:57","00:16","00:16R","Breast","Null l",
"Sleep","2021-11-15 00:05","2021-11-15 01:39","01:33",,,,
"Feed","2021-11-14 23:34","2021-11-15 00:04","00:30","00:30R","Breast","Null l",
"Sleep","2021-11-14 20:00","2021-11-14 23:30","03:30",,,,
"Feed","2021-11-14 18:31","2021-11-14 18:54","00:22","00:06R","Breast","00:16L",
"Solids","2021-11-14 17:00",,,"Avocado","Solids",,
"Feed","2021-11-14 15:59","2021-11-14 16:43","00:44","00:34R","Breast","00:09L",
"Sleep","2021-11-14 15:33","2021-11-14 15:59","00:26",,,,
"Feed","2021-11-14 15:26","2021-11-14 15:33","00:06","00:06R","Breast","Null l",
"Feed","2021-11-14 14:16","2021-11-14 14:18","00:02","Null r","Breast","00:02L",
"Feed","2021-11-14 12:39","2021-11-14 12:54","00:15","00:08R","Breast","00:06L",
"Sleep","2021-11-14 11:37","2021-11-14 12:37","00:59",,,,
"Feed","2021-11-14 11:33","2021-11-14 11:40","00:07","00:07R","Breast","Null l",
"Feed","2021-11-14 10:17","2021-11-14 10:22","00:05","Null r","Breast","00:05L",
"Sleep","2021-11-14 09:10","2021-11-14 09:42","00:32",,,,
"Feed","2021-11-14 09:02","2021-11-14 09:13","00:11","00:11R","Breast","Null l",
"Feed","2021-11-14 07:27","2021-11-14 07:43","00:16","Null r","Breast","00:16L",
"Sleep","2021-11-14 05:31","2021-11-14 07:26","01:55",,,,
"Feed","2021-11-14 04:53","2021-11-14 05:13","00:20","00:20R","Breast","Null l",
"Sleep","2021-11-14 03:06","2021-11-14 04:43","01:36",,,,
"Feed","2021-11-14 02:55","2021-11-14 03:05","00:10","Null r","Breast","00:10L",
"Sleep","2021-11-14 00:07","2021-11-14 02:52","02:45",,,,
"Feed","2021-11-13 23:35","2021-11-14 00:05","00:30","00:30R","Breast","Null l",
"Sleep","2021-11-13 19:45","2021-11-13 23:32","03:47",,,,
"Feed","2021-11-13 18:17","2021-11-13 18:22","00:05","00:01R","Breast","00:04L",
"Feed","2021-11-13 17:31","2021-11-13 18:02","00:31","00:06R","Breast","00:24L",
"Solids","2021-11-13 16:15",,,"Avocado","Solids","LOVED",
"Feed","2021-11-13 15:11","2021-11-13 15:32","00:20","00:14R","Breast","00:06L",
"Sleep","2021-11-13 14:24","2021-11-13 14:56","00:32",,,,
"Feed","2021-11-13 12:18","2021-11-13 12:43","00:25","Null r","Breast","00:25L",
"Sleep","2021-11-13 10:27","2021-11-13 11:07","00:40",,,,
"Feed","2021-11-13 08:13","2021-11-13 08:50","00:37","00:27R","Breast","00:10L",
"Sleep","2021-11-13 06:31","2021-11-13 08:09","01:38",,,,
"Feed","2021-11-13 06:24","2021-11-13 06:31","00:06","Null r","Breast","00:06L",
"Feed","2021-11-13 04:59","2021-11-13 05:20","00:20","00:20R","Breast","Null l",
"Sleep","2021-11-13 02:57","2021-11-13 04:57","02:00",,,,
"Feed","2021-11-13 02:37","2021-11-13 02:57","00:20","Null r","Breast","00:20L",
"Sleep","2021-11-13 00:26","2021-11-13 02:35","02:08",,,,
"Feed","2021-11-13 00:00","2021-11-13 00:23","00:23","00:23R","Breast","Null l",
"Sleep","2021-11-12 20:31","2021-11-12 23:57","03:25",,,,
"Feed","2021-11-12 19:27","2021-11-12 19:48","00:21","00:03R","Breast","00:17L",
"Feed","2021-11-12 17:12","2021-11-12 17:33","00:21","00:14R","Breast","00:07L",
"Sleep","2021-11-12 16:32","2021-11-12 16:50","00:17",,"Stroller",,
"Feed","2021-11-12 15:15","2021-11-12 15:26","00:11","Null r","Breast","00:11L",
"Sleep","2021-11-12 13:36","2021-11-12 14:17","00:40",,,,
"Feed","2021-11-12 13:29","2021-11-12 13:39","00:09","00:09R","Breast","Null l",
"Feed","2021-11-12 12:18","2021-11-12 12:26","00:07","00:06R","Breast","00:01L",
"Sleep","2021-11-12 11:12","2021-11-12 11:41","00:28",,"Stroller",,
"Feed","2021-11-12 10:44","2021-11-12 10:49","00:05","Null r","Breast","00:05L",
"Feed","2021-11-12 09:37","2021-11-12 09:49","00:12","00:02R","Breast","00:09L",
"Sleep","2021-11-12 08:05","2021-11-12 09:31","01:26",,,,
"Feed","2021-11-12 07:55","2021-11-12 08:05","00:09","00:09R","Breast","Null l",
"Feed","2021-11-12 07:08","2021-11-12 07:18","00:09","00:05R","Breast","00:04L",
"Sleep","2021-11-12 04:44","2021-11-12 06:30","01:46",,,,
"Feed","2021-11-12 04:19","2021-11-12 04:40","00:21","Null r","Breast","00:21L",
"Sleep","2021-11-12 02:36","2021-11-12 04:16","01:39",,,,
"Feed","2021-11-12 02:19","2021-11-12 02:35","00:16","00:16R","Breast","Null l",
"Sleep","2021-11-11 23:39","2021-11-12 02:17","02:38",,,,
"Feed","2021-11-11 23:10","2021-11-11 23:37","00:26","00:11R","Breast","00:14L",
"Sleep","2021-11-11 19:54","2021-11-11 22:55","03:00",,,,
"Feed","2021-11-11 19:28","2021-11-11 19:34","00:06","Null r","Breast","00:06L",
"Feed","2021-11-11 19:17","2021-11-11 19:25","00:08","Null r","Breast","00:08L",
"Feed","2021-11-11 18:02","2021-11-11 18:20","00:18","00:13R","Breast","00:04L",
"Feed","2021-11-11 16:51","2021-11-11 16:59","00:08","Null r","Breast","00:08L",
"Sleep","2021-11-11 15:50","2021-11-11 16:20","00:30",,,,
"Feed","2021-11-11 13:56","2021-11-11 14:09","00:13","00:13R","Breast","Null l",
"Sleep","2021-11-11 12:55","2021-11-11 13:25","00:30",,,,
"Feed","2021-11-11 11:20",,,"Breast Milk","Bottle","4oz",
"Sleep","2021-11-11 10:17","2021-11-11 10:47","00:29",,,,
"Feed","2021-11-11 10:05","2021-11-11 10:17","00:12","Null r","Breast","00:12L",
"Sleep","2021-11-11 08:27","2021-11-11 08:36","00:09",,,,
"Feed","2021-11-11 08:15","2021-11-11 08:28","00:13","00:13R","Breast","Null l",
"Sleep","2021-11-11 07:50","2021-11-11 08:10","00:20",,,,
"Feed","2021-11-11 07:44","2021-11-11 08:09","00:24","00:24R","Breast","Null l",
"Feed","2021-11-11 05:59","2021-11-11 06:19","00:19","Null r","Breast","00:19L",
"Sleep","2021-11-11 03:54","2021-11-11 05:55","02:01",,,,
"Feed","2021-11-11 03:28","2021-11-11 03:54","00:25","00:16R","Breast","00:09L",
"Sleep","2021-11-11 00:04","2021-11-11 03:26","03:21",,,,
"Feed","2021-11-10 23:35","2021-11-11 00:04","00:29","00:29R","Breast","Null l",
"Sleep","2021-11-10 19:45","2021-11-10 23:32","03:47",,,,
"Feed","2021-11-10 18:34","2021-11-10 19:09","00:35","00:24R","Breast","00:10L",
"Feed","2021-11-10 17:03","2021-11-10 17:32","00:28","Null r","Breast","00:28L",
"Sleep","2021-11-10 16:30","2021-11-10 17:00","00:30",,,,
"Feed","2021-11-10 14:46","2021-11-10 15:02","00:15","00:08R","Breast","00:06L",
"Sleep","2021-11-10 13:40","2021-11-10 14:05","00:25",,,,
"Feed","2021-11-10 11:35","2021-11-10 11:59","00:23","00:19R","Breast","00:03L",
"Sleep","2021-11-10 10:40","2021-11-10 11:30","00:50",,,,
"Feed","2021-11-10 09:37","2021-11-10 09:44","00:07","00:07R","Breast","Null l",
"Sleep","2021-11-10 08:25","2021-11-10 08:59","00:34",,"Swing",,
"Feed","2021-11-10 08:06","2021-11-10 08:25","00:18","Null r","Breast","00:18L",
"Feed","2021-11-10 06:32","2021-11-10 06:51","00:18","00:11R","Breast","00:07L",
"Sleep","2021-11-10 04:57","2021-11-10 06:23","01:25",,,,
"Feed","2021-11-10 04:27","2021-11-10 04:55","00:27","00:14R","Breast","00:13L",
"Sleep","2021-11-09 23:56","2021-11-10 04:26","04:29",,,,
"Feed","2021-11-09 23:32","2021-11-09 23:56","00:23","00:13R","Breast","00:09L",
"Sleep","2021-11-09 19:45","2021-11-09 23:30","03:45",,,,
"Feed","2021-11-09 18:08","2021-11-09 18:39","00:31","00:11R","Breast","00:20L",
"Feed","2021-11-09 16:58","2021-11-09 17:28","00:30","00:06R","Breast","00:24L",
"Sleep","2021-11-09 16:15","2021-11-09 16:45","00:30",,,,
"Feed","2021-11-09 14:13","2021-11-09 14:24","00:11","00:05R","Breast","00:05L",
"Sleep","2021-11-09 13:05","2021-11-09 13:30","00:25",,,,
"Feed","2021-11-09 12:05","2021-11-09 12:16","00:10","00:04R","Breast","00:05L",
"Feed","2021-11-09 11:40",,,"Breast Milk","Bottle","2.5oz",
"Sleep","2021-11-09 09:45","2021-11-09 10:45","01:00",,,,
"Feed","2021-11-09 08:23","2021-11-09 08:34","00:10","00:08R","Breast","00:01L",
"Sleep","2021-11-09 07:09","2021-11-09 07:41","00:31",,,,
"Feed","2021-11-09 06:59","2021-11-09 07:11","00:12","Null r","Breast","00:12L",
"Feed","2021-11-09 05:20","2021-11-09 05:48","00:28","00:28R","Breast","Null l",
"Sleep","2021-11-09 02:38","2021-11-09 05:19","02:41",,,,
"Feed","2021-11-09 02:16","2021-11-09 02:39","00:23","Null r","Breast","00:23L",
"Sleep","2021-11-09 00:37","2021-11-09 02:11","01:34",,,,
"Feed","2021-11-09 00:07","2021-11-09 00:37","00:30","00:30R","Breast","Null l",
"Sleep","2021-11-08 21:00","2021-11-09 00:05","03:05",,,,
"Sleep","2021-11-08 19:41","2021-11-08 20:40","00:59",,,,
"Feed","2021-11-08 18:05","2021-11-08 18:36","00:31","00:12R","Breast","00:18L",
"Feed","2021-11-08 17:04","2021-11-08 17:24","00:19","00:01R","Breast","00:17L",
"Sleep","2021-11-08 16:10","2021-11-08 16:53","00:43",,,,
